state,utility_name,zip_code,month,year,number_of_disconnections
Washington,Cascade Natural Gas,98837,October,2023,1
Washington,Cascade Natural Gas,98848,October,2023,0
Washington,Avista Utilities,98857,October,2023,0
Washington,Cascade Natural Gas,98901,October,2023,7
Washington,PacifiCorp,98901,October,2023,9
Washington,Cascade Natural Gas,98902,October,2023,21
Washington,PacifiCorp,98902,October,2023,13
Washington,Cascade Natural Gas,98903,October,2023,5
Washington,PacifiCorp,98903,October,2023,4
Washington,PacifiCorp,98908,October,2023,3
Washington,Cascade Natural Gas,98908,October,2023,10
Washington,Puget Sound Energy Inc,98922,October,2023,0
Washington,Puget Sound Energy Inc,98925,October,2023,1
Washington,Puget Sound Energy Inc,98926,October,2023,1
Washington,Cascade Natural Gas,98930,October,2023,0
Washington,Cascade Natural Gas,98932,October,2023,0
Washington,Puget Sound Energy Inc,98934,October,2023,1
Washington,PacifiCorp,98936,October,2023,3
Washington,Cascade Natural Gas,98936,October,2023,1
Washington,PacifiCorp,98938,October,2023,2
Washington,Puget Sound Energy Inc,98941,October,2023,1
Washington,Cascade Natural Gas,98942,October,2023,8
Washington,Cascade Natural Gas,98944,October,2023,5
Washington,Puget Sound Energy Inc,98946,October,2023,1
Washington,Cascade Natural Gas,98948,October,2023,4
Washington,PacifiCorp,98951,October,2023,3
Washington,Cascade Natural Gas,98951,October,2023,0
Washington,Cascade Natural Gas,98953,October,2023,2
Washington,Avista Utilities,99001,October,2023,4
Washington,Avista Utilities,99003,October,2023,11
Washington,Avista Utilities,99004,October,2023,10
Washington,Avista Utilities,99005,October,2023,4
Washington,Avista Utilities,99006,October,2023,14
Washington,Avista Utilities,99008,October,2023,0
Washington,Avista Utilities,99009,October,2023,1
Washington,Avista Utilities,99011,October,2023,0
Washington,Avista Utilities,99012,October,2023,0
Washington,Avista Utilities,99013,October,2023,1
Washington,Avista Utilities,99014,October,2023,0
Washington,Avista Utilities,99016,October,2023,26
Washington,Avista Utilities,99018,October,2023,0
Washington,Avista Utilities,99019,October,2023,10
Washington,Avista Utilities,99020,October,2023,0
Washington,Avista Utilities,99021,October,2023,4
Washington,Avista Utilities,99022,October,2023,14
Washington,Avista Utilities,99023,October,2023,0
Washington,Avista Utilities,99025,October,2023,2
Washington,Avista Utilities,99026,October,2023,1
Washington,Avista Utilities,99027,October,2023,9
Washington,Avista Utilities,99029,October,2023,0
Washington,Avista Utilities,99030,October,2023,0
Washington,Avista Utilities,99031,October,2023,0
Washington,Avista Utilities,99032,October,2023,0
Washington,Avista Utilities,99033,October,2023,4
Washington,Avista Utilities,99034,October,2023,0
Washington,Avista Utilities,99036,October,2023,0
Washington,Avista Utilities,99037,October,2023,0
Washington,Avista Utilities,99039,October,2023,0
Washington,Avista Utilities,99040,October,2023,0
Washington,Avista Utilities,99101,October,2023,0
Washington,Avista Utilities,99102,October,2023,0
Washington,Avista Utilities,99103,October,2023,1
Washington,Avista Utilities,99104,October,2023,0
Washington,Avista Utilities,99107,October,2023,0
Washington,Avista Utilities,99109,October,2023,3
Washington,Avista Utilities,99110,October,2023,3
Washington,Avista Utilities,99111,October,2023,0
Washington,Avista Utilities,99113,October,2023,0
Washington,Avista Utilities,99114,October,2023,7
Washington,Avista Utilities,99117,October,2023,0
Washington,Avista Utilities,99122,October,2023,2
Washington,Avista Utilities,99125,October,2023,1
Washington,Avista Utilities,99126,October,2023,1
Washington,Avista Utilities,99128,October,2023,0
Washington,Avista Utilities,99129,October,2023,0
Washington,Avista Utilities,99130,October,2023,1
Washington,Avista Utilities,99131,October,2023,1
Washington,Avista Utilities,99134,October,2023,0
Washington,Avista Utilities,99137,October,2023,0
Washington,Avista Utilities,99138,October,2023,1
Washington,Avista Utilities,99141,October,2023,5
Washington,Avista Utilities,99143,October,2023,1
Washington,Avista Utilities,99144,October,2023,0
Washington,Avista Utilities,99146,October,2023,0
Washington,Avista Utilities,99148,October,2023,1
Washington,Avista Utilities,99149,October,2023,0
Washington,Avista Utilities,99151,October,2023,0
Washington,Avista Utilities,99156,October,2023,0
Washington,Avista Utilities,99157,October,2023,0
Washington,Avista Utilities,99158,October,2023,1
Washington,Avista Utilities,99159,October,2023,1
Washington,Avista Utilities,99160,October,2023,1
Washington,Avista Utilities,99161,October,2023,1
Washington,Avista Utilities,99163,October,2023,26
Washington,Avista Utilities,99164,October,2023,0
Washington,Avista Utilities,99167,October,2023,1
Washington,Avista Utilities,99169,October,2023,6
Washington,Avista Utilities,99170,October,2023,1
Washington,Avista Utilities,99171,October,2023,0
Washington,Avista Utilities,99173,October,2023,3
Washington,Avista Utilities,99174,October,2023,0
Washington,Avista Utilities,99176,October,2023,0
Washington,Avista Utilities,99179,October,2023,1
Washington,Avista Utilities,99181,October,2023,1
Washington,Avista Utilities,99185,October,2023,0
Washington,Avista Utilities,99201,October,2023,36
Washington,Avista Utilities,99202,October,2023,34
Washington,Avista Utilities,99203,October,2023,12
Washington,Avista Utilities,99204,October,2023,11
Washington,Avista Utilities,99205,October,2023,62
Washington,Avista Utilities,99206,October,2023,23
Washington,Avista Utilities,99207,October,2023,75
Washington,Avista Utilities,99208,October,2023,85
Washington,Avista Utilities,99212,October,2023,33
Washington,Avista Utilities,99216,October,2023,21
Washington,Avista Utilities,99217,October,2023,27
Washington,Avista Utilities,99218,October,2023,16
Washington,Avista Utilities,99219,October,2023,0
Washington,Avista Utilities,99220,October,2023,0
Washington,Avista Utilities,99223,October,2023,35
Washington,Avista Utilities,99224,October,2023,24
Washington,Avista Utilities,99228,October,2023,0
Washington,Avista Utilities,99260,October,2023,0
Washington,Cascade Natural Gas,99301,October,2023,13
Washington,Cascade Natural Gas,99324,October,2023,0
Washington,PacifiCorp,99324,October,2023,11
Washington,Avista Utilities,99326,October,2023,0
Washington,PacifiCorp,99328,October,2023,6
Washington,Avista Utilities,99335,October,2023,0
Washington,Cascade Natural Gas,99336,October,2023,7
Washington,Cascade Natural Gas,99337,October,2023,1
Washington,Cascade Natural Gas,99338,October,2023,1
Washington,Avista Utilities,99341,October,2023,0
Washington,Avista Utilities,99344,October,2023,17
Washington,Cascade Natural Gas,99344,October,2023,2
Washington,PacifiCorp,99347,October,2023,1
Washington,Cascade Natural Gas,99350,October,2023,1
Washington,Cascade Natural Gas,99352,October,2023,2
Washington,Cascade Natural Gas,99353,October,2023,1
Washington,Cascade Natural Gas,99354,October,2023,0
Washington,PacifiCorp,99361,October,2023,2
Washington,Cascade Natural Gas,99362,October,2023,12
Washington,PacifiCorp,99362,October,2023,39
Washington,Avista Utilities,99371,October,2023,0
Washington,Avista Utilities,99402,October,2023,1
Washington,Avista Utilities,99403,October,2023,30
Washington,Northwest Natural Gas Company,97031,September,2023,0
Washington,Northwest Natural Gas Company,97301,September,2023,0
Washington,Northwest Natural Gas Company,97388,September,2023,0
Washington,Puget Sound Energy Inc,98001,September,2023,11
Washington,Puget Sound Energy Inc,98002,September,2023,15
Washington,Puget Sound Energy Inc,98003,September,2023,22
Washington,Puget Sound Energy Inc,98004,September,2023,6
Washington,Puget Sound Energy Inc,98005,September,2023,2
Washington,Puget Sound Energy Inc,98006,September,2023,3
Washington,Puget Sound Energy Inc,98007,September,2023,4
Washington,Puget Sound Energy Inc,98008,September,2023,2
Washington,Puget Sound Energy Inc,98010,September,2023,2
Washington,Puget Sound Energy Inc,98011,September,2023,3
Washington,Puget Sound Energy Inc,98014,September,2023,1
Washington,Puget Sound Energy Inc,98019,September,2023,1
Washington,Puget Sound Energy Inc,98020,September,2023,0
Washington,Puget Sound Energy Inc,98022,September,2023,1
Washington,Puget Sound Energy Inc,98023,September,2023,19
Washington,Puget Sound Energy Inc,98024,September,2023,3
Washington,Northwest Natural Gas Company,98026,September,2023,0
Washington,Puget Sound Energy Inc,98027,September,2023,3
Washington,Puget Sound Energy Inc,98028,September,2023,3
Washington,Puget Sound Energy Inc,98029,September,2023,3
Washington,Puget Sound Energy Inc,98030,September,2023,14
Washington,Puget Sound Energy Inc,98031,September,2023,15
Washington,Puget Sound Energy Inc,98032,September,2023,16
Washington,Puget Sound Energy Inc,98033,September,2023,6
Washington,Puget Sound Energy Inc,98034,September,2023,10
Washington,Puget Sound Energy Inc,98036,September,2023,0
Washington,Puget Sound Energy Inc,98038,September,2023,5
Washington,Puget Sound Energy Inc,98039,September,2023,1
Washington,Puget Sound Energy Inc,98040,September,2023,0
Washington,Puget Sound Energy Inc,98042,September,2023,8
Washington,Puget Sound Energy Inc,98045,September,2023,5
Washington,Puget Sound Energy Inc,98047,September,2023,2
Washington,Puget Sound Energy Inc,98051,September,2023,1
Washington,Puget Sound Energy Inc,98052,September,2023,8
Washington,Puget Sound Energy Inc,98053,September,2023,0
Washington,Puget Sound Energy Inc,98055,September,2023,8
Washington,Puget Sound Energy Inc,98056,September,2023,7
Washington,Puget Sound Energy Inc,98057,September,2023,5
Washington,Puget Sound Energy Inc,98058,September,2023,4
Washington,Puget Sound Energy Inc,98059,September,2023,1
Washington,Puget Sound Energy Inc,98065,September,2023,2
Washington,Puget Sound Energy Inc,98070,September,2023,0
Washington,Puget Sound Energy Inc,98074,September,2023,0
Washington,Puget Sound Energy Inc,98075,September,2023,0
Washington,Puget Sound Energy Inc,98077,September,2023,0
Washington,Puget Sound Energy Inc,98092,September,2023,18
Washington,Puget Sound Energy Inc,98104,September,2023,1
Washington,Puget Sound Energy Inc,98118,September,2023,0
Washington,Northwest Natural Gas Company,98119,September,2023,0
Washington,Puget Sound Energy Inc,98125,September,2023,0
Washington,Northwest Natural Gas Company,98125,September,2023,0
Washington,Puget Sound Energy Inc,98126,September,2023,0
Washington,Northwest Natural Gas Company,98127,September,2023,0
Washington,Puget Sound Energy Inc,98133,September,2023,0
Washington,Puget Sound Energy Inc,98148,September,2023,2
Washington,Puget Sound Energy Inc,98166,September,2023,0
Washington,Puget Sound Energy Inc,98188,September,2023,6
Washington,Puget Sound Energy Inc,98198,September,2023,10
Washington,Puget Sound Energy Inc,98204,September,2023,0
Washington,Puget Sound Energy Inc,98208,September,2023,0
Washington,Northwest Natural Gas Company,98208,September,2023,0
Washington,Cascade Natural Gas,98220,September,2023,0
Washington,Cascade Natural Gas,98221,September,2023,16
Washington,Puget Sound Energy Inc,98221,September,2023,2
Washington,Cascade Natural Gas,98223,September,2023,3
Washington,Puget Sound Energy Inc,98224,September,2023,0
Washington,Puget Sound Energy Inc,98225,September,2023,3
Washington,Cascade Natural Gas,98225,September,2023,15
Washington,Cascade Natural Gas,98226,September,2023,10
Washington,Puget Sound Energy Inc,98226,September,2023,6
Washington,Puget Sound Energy Inc,98229,September,2023,5
Washington,Cascade Natural Gas,98229,September,2023,5
Washington,Cascade Natural Gas,98230,September,2023,7
Washington,Puget Sound Energy Inc,98230,September,2023,2
Washington,Puget Sound Energy Inc,98233,September,2023,1
Washington,Cascade Natural Gas,98233,September,2023,4
Washington,Puget Sound Energy Inc,98235,September,2023,1
Washington,Puget Sound Energy Inc,98236,September,2023,1
Washington,Puget Sound Energy Inc,98237,September,2023,0
Washington,Puget Sound Energy Inc,98239,September,2023,0
Washington,Puget Sound Energy Inc,98240,September,2023,1
Washington,Cascade Natural Gas,98240,September,2023,0
Washington,Puget Sound Energy Inc,98247,September,2023,1
Washington,Cascade Natural Gas,98247,September,2023,5
Washington,Puget Sound Energy Inc,98248,September,2023,5
Washington,Cascade Natural Gas,98248,September,2023,8
Washington,Puget Sound Energy Inc,98249,September,2023,2
Washington,Puget Sound Energy Inc,98255,September,2023,0
Washington,Cascade Natural Gas,98257,September,2023,1
Washington,Puget Sound Energy Inc,98257,September,2023,2
Washington,Puget Sound Energy Inc,98260,September,2023,2
Washington,Puget Sound Energy Inc,98264,September,2023,1
Washington,Cascade Natural Gas,98264,September,2023,8
Washington,Puget Sound Energy Inc,98266,September,2023,3
Washington,Puget Sound Energy Inc,98270,September,2023,1
Washington,Cascade Natural Gas,98271,September,2023,0
Washington,Cascade Natural Gas,98273,September,2023,14
Washington,Puget Sound Energy Inc,98273,September,2023,1
Washington,Cascade Natural Gas,98274,September,2023,12
Washington,Puget Sound Energy Inc,98274,September,2023,1
Washington,Cascade Natural Gas,98276,September,2023,1
Washington,Cascade Natural Gas,98277,September,2023,3
Washington,Puget Sound Energy Inc,98277,September,2023,2
Washington,Puget Sound Energy Inc,98281,September,2023,0
Washington,Cascade Natural Gas,98282,September,2023,0
Washington,Puget Sound Energy Inc,98284,September,2023,3
Washington,Cascade Natural Gas,98284,September,2023,15
Washington,Cascade Natural Gas,98292,September,2023,1
Washington,Cascade Natural Gas,98295,September,2023,3
Washington,Northwest Natural Gas Company,98307,September,2023,0
Washington,Puget Sound Energy Inc,98310,September,2023,2
Washington,Cascade Natural Gas,98310,September,2023,29
Washington,Puget Sound Energy Inc,98311,September,2023,4
Washington,Cascade Natural Gas,98311,September,2023,6
Washington,Puget Sound Energy Inc,98312,September,2023,12
Washington,Cascade Natural Gas,98312,September,2023,4
Washington,Puget Sound Energy Inc,98321,September,2023,3
Washington,Puget Sound Energy Inc,98323,September,2023,1
Washington,Puget Sound Energy Inc,98327,September,2023,2
Washington,Cascade Natural Gas,98337,September,2023,1
Washington,Puget Sound Energy Inc,98337,September,2023,2
Washington,Puget Sound Energy Inc,98338,September,2023,1
Washington,Puget Sound Energy Inc,98340,September,2023,0
Washington,Puget Sound Energy Inc,98342,September,2023,0
Washington,Cascade Natural Gas,98345,September,2023,1
Washington,Puget Sound Energy Inc,98346,September,2023,1
Washington,Puget Sound Energy Inc,98359,September,2023,0
Washington,Puget Sound Energy Inc,98360,September,2023,0
Washington,Cascade Natural Gas,98366,September,2023,9
Washington,Puget Sound Energy Inc,98366,September,2023,6
Washington,Cascade Natural Gas,98367,September,2023,1
Washington,Puget Sound Energy Inc,98367,September,2023,3
Washington,Puget Sound Energy Inc,98370,September,2023,4
Washington,Cascade Natural Gas,98370,September,2023,6
Washington,Puget Sound Energy Inc,98371,September,2023,1
Washington,Puget Sound Energy Inc,98372,September,2023,4
Washington,Puget Sound Energy Inc,98373,September,2023,1
Washington,Puget Sound Energy Inc,98374,September,2023,5
Washington,Puget Sound Energy Inc,98375,September,2023,0
Washington,Puget Sound Energy Inc,98380,September,2023,1
Washington,Cascade Natural Gas,98383,September,2023,1
Washington,Puget Sound Energy Inc,98383,September,2023,3
Washington,Puget Sound Energy Inc,98387,September,2023,1
Washington,Puget Sound Energy Inc,98390,September,2023,1
Washington,Puget Sound Energy Inc,98391,September,2023,11
Washington,Puget Sound Energy Inc,98392,September,2023,1
Washington,Puget Sound Energy Inc,98424,September,2023,0
Washington,Puget Sound Energy Inc,98439,September,2023,2
Washington,Puget Sound Energy Inc,98446,September,2023,1
Washington,Puget Sound Energy Inc,98498,September,2023,5
Washington,Puget Sound Energy Inc,98499,September,2023,1
Washington,Puget Sound Energy Inc,98501,September,2023,4
Washington,Puget Sound Energy Inc,98502,September,2023,5
Washington,Puget Sound Energy Inc,98503,September,2023,10
Washington,Puget Sound Energy Inc,98506,September,2023,1
Washington,Puget Sound Energy Inc,98512,September,2023,6
Washington,Puget Sound Energy Inc,98513,September,2023,3
Washington,Puget Sound Energy Inc,98516,September,2023,6
Washington,Cascade Natural Gas,98520,September,2023,3
Washington,Puget Sound Energy Inc,98530,September,2023,0
Washington,Cascade Natural Gas,98541,September,2023,1
Washington,Cascade Natural Gas,98550,September,2023,7
Washington,Cascade Natural Gas,98557,September,2023,0
Washington,Cascade Natural Gas,98563,September,2023,1
Washington,Puget Sound Energy Inc,98576,September,2023,0
Washington,Puget Sound Energy Inc,98579,September,2023,5
Washington,Puget Sound Energy Inc,98580,September,2023,4
Washington,Cascade Natural Gas,98584,September,2023,6
Washington,Puget Sound Energy Inc,98589,September,2023,0
Washington,Puget Sound Energy Inc,98597,September,2023,4
Washington,Northwest Natural Gas Company,98601,September,2023,0
Washington,Northwest Natural Gas Company,98604,September,2023,4
Washington,Northwest Natural Gas Company,98605,September,2023,0
Washington,Northwest Natural Gas Company,98606,September,2023,0
Washington,Northwest Natural Gas Company,98607,September,2023,1
Washington,Northwest Natural Gas Company,98610,September,2023,0
Washington,Cascade Natural Gas,98611,September,2023,0
Washington,Northwest Natural Gas Company,98612,September,2023,0
Washington,Northwest Natural Gas Company,98617,September,2023,0
Washington,Avista Utilities,98620,September,2023,0
Washington,Northwest Natural Gas Company,98620,September,2023,0
Washington,Cascade Natural Gas,98625,September,2023,0
Washington,Northwest Natural Gas Company,98626,September,2023,0
Washington,Cascade Natural Gas,98626,September,2023,1
Washington,Northwest Natural Gas Company,98628,September,2023,1
Washington,Northwest Natural Gas Company,98629,September,2023,2
Washington,Cascade Natural Gas,98632,September,2023,1
Washington,Northwest Natural Gas Company,98635,September,2023,0
Washington,Northwest Natural Gas Company,98639,September,2023,2
Washington,Northwest Natural Gas Company,98642,September,2023,3
Washington,Avista Utilities,98648,September,2023,0
Washington,Northwest Natural Gas Company,98648,September,2023,0
Washington,Northwest Natural Gas Company,98660,September,2023,2
Washington,Northwest Natural Gas Company,98661,September,2023,4
Washington,Northwest Natural Gas Company,98662,September,2023,8
Washington,Northwest Natural Gas Company,98663,September,2023,5
Washington,Northwest Natural Gas Company,98664,September,2023,6
Washington,Northwest Natural Gas Company,98665,September,2023,6
Washington,Northwest Natural Gas Company,98666,September,2023,0
Washington,Northwest Natural Gas Company,98668,September,2023,0
Washington,Northwest Natural Gas Company,98671,September,2023,5
Washington,Northwest Natural Gas Company,98672,September,2023,2
Washington,Cascade Natural Gas,98674,September,2023,1
Washington,Northwest Natural Gas Company,98674,September,2023,0
Washington,Northwest Natural Gas Company,98675,September,2023,0
Washington,Northwest Natural Gas Company,98682,September,2023,11
Washington,Northwest Natural Gas Company,98683,September,2023,11
Washington,Northwest Natural Gas Company,98684,September,2023,0
Washington,Northwest Natural Gas Company,98685,September,2023,2
Washington,Northwest Natural Gas Company,98686,September,2023,0
Washington,Northwest Natural Gas Company,98762,September,2023,0
Washington,Cascade Natural Gas,98801,September,2023,0
Washington,Cascade Natural Gas,98802,September,2023,0
Washington,Cascade Natural Gas,98837,September,2023,0
Washington,Cascade Natural Gas,98848,September,2023,0
Washington,Avista Utilities,98857,September,2023,0
Washington,Cascade Natural Gas,98901,September,2023,7
Washington,PacifiCorp,98901,September,2023,26
Washington,Cascade Natural Gas,98902,September,2023,36
Washington,PacifiCorp,98902,September,2023,6
Washington,PacifiCorp,98903,September,2023,1
Washington,Cascade Natural Gas,98903,September,2023,3
Washington,PacifiCorp,98908,September,2023,13
Washington,Cascade Natural Gas,98908,September,2023,13
Washington,Puget Sound Energy Inc,98922,September,2023,2
Washington,Puget Sound Energy Inc,98926,September,2023,0
Washington,Cascade Natural Gas,98930,September,2023,3
Washington,PacifiCorp,98932,September,2023,1
Washington,Cascade Natural Gas,98932,September,2023,2
Washington,PacifiCorp,98933,September,2023,1
Washington,Puget Sound Energy Inc,98934,September,2023,1
Washington,Cascade Natural Gas,98936,September,2023,2
Washington,PacifiCorp,98936,September,2023,0
Washington,PacifiCorp,98937,September,2023,5
Washington,PacifiCorp,98938,September,2023,2
Washington,Puget Sound Energy Inc,98940,September,2023,1
Washington,Puget Sound Energy Inc,98941,September,2023,1
Washington,Cascade Natural Gas,98942,September,2023,6
Washington,PacifiCorp,98942,September,2023,1
Washington,Puget Sound Energy Inc,98943,September,2023,1
Washington,PacifiCorp,98944,September,2023,10
Washington,Cascade Natural Gas,98944,September,2023,7
Washington,Puget Sound Energy Inc,98946,September,2023,0
Washington,PacifiCorp,98948,September,2023,0
Washington,Cascade Natural Gas,98948,September,2023,16
Washington,PacifiCorp,98951,September,2023,1
Washington,Cascade Natural Gas,98951,September,2023,3
Washington,PacifiCorp,98952,September,2023,1
Washington,Cascade Natural Gas,98953,September,2023,1
Washington,PacifiCorp,98953,September,2023,1
Washington,Avista Utilities,99001,September,2023,11
Washington,Avista Utilities,99003,September,2023,0
Washington,Avista Utilities,99004,September,2023,0
Washington,Avista Utilities,99005,September,2023,7
Washington,Avista Utilities,99006,September,2023,0
Washington,Avista Utilities,99008,September,2023,1
Washington,Avista Utilities,99009,September,2023,0
Washington,Avista Utilities,99011,September,2023,0
Washington,Avista Utilities,99012,September,2023,1
Washington,Avista Utilities,99013,September,2023,4
Washington,Avista Utilities,99014,September,2023,0
Washington,Avista Utilities,99016,September,2023,23
Washington,Avista Utilities,99018,September,2023,0
Washington,Avista Utilities,99019,September,2023,12
Washington,Avista Utilities,99020,September,2023,1
Washington,Avista Utilities,99021,September,2023,5
Washington,Avista Utilities,99022,September,2023,0
Washington,Avista Utilities,99023,September,2023,0
Washington,Avista Utilities,99025,September,2023,2
Washington,Avista Utilities,99026,September,2023,1
Washington,Avista Utilities,99027,September,2023,9
Washington,Avista Utilities,99029,September,2023,3
Washington,Avista Utilities,99030,September,2023,0
Washington,Avista Utilities,99031,September,2023,0
Washington,Avista Utilities,99032,September,2023,1
Washington,Avista Utilities,99033,September,2023,1
Washington,Avista Utilities,99034,September,2023,0
Washington,Avista Utilities,99036,September,2023,0
Washington,Avista Utilities,99037,September,2023,4
Washington,Avista Utilities,99039,September,2023,0
Washington,Avista Utilities,99040,September,2023,4
Washington,Avista Utilities,99101,September,2023,0
Washington,Avista Utilities,99102,September,2023,2
Washington,Avista Utilities,99103,September,2023,0
Washington,Avista Utilities,99104,September,2023,0
Washington,Avista Utilities,99107,September,2023,0
Washington,Avista Utilities,99109,September,2023,2
Washington,Avista Utilities,99110,September,2023,2
Washington,Avista Utilities,99111,September,2023,2
Washington,Avista Utilities,99113,September,2023,0
Washington,Avista Utilities,99114,September,2023,12
Washington,Avista Utilities,99117,September,2023,0
Washington,Avista Utilities,99122,September,2023,0
Washington,Avista Utilities,99125,September,2023,0
Washington,Avista Utilities,99126,September,2023,1
Washington,Avista Utilities,99128,September,2023,0
Washington,Avista Utilities,99129,September,2023,0
Washington,Avista Utilities,99130,September,2023,2
Washington,Avista Utilities,99131,September,2023,0
Washington,Avista Utilities,99134,September,2023,0
Washington,Avista Utilities,99137,September,2023,0
Washington,Avista Utilities,99138,September,2023,1
Washington,Avista Utilities,99141,September,2023,5
Washington,Avista Utilities,99143,September,2023,0
Washington,Avista Utilities,99144,September,2023,0
Washington,Avista Utilities,99146,September,2023,0
Washington,Avista Utilities,99148,September,2023,1
Washington,Avista Utilities,99149,September,2023,0
Washington,Avista Utilities,99151,September,2023,0
Washington,Avista Utilities,99156,September,2023,0
Washington,Avista Utilities,99157,September,2023,1
Washington,Avista Utilities,99158,September,2023,1
Washington,Avista Utilities,99159,September,2023,0
Washington,Avista Utilities,99160,September,2023,0
Washington,Avista Utilities,99161,September,2023,0
Washington,Avista Utilities,99163,September,2023,37
Washington,Avista Utilities,99164,September,2023,0
Washington,Avista Utilities,99167,September,2023,0
Washington,Avista Utilities,99169,September,2023,5
Washington,Avista Utilities,99170,September,2023,1
Washington,Avista Utilities,99171,September,2023,0
Washington,Avista Utilities,99173,September,2023,4
Washington,Avista Utilities,99174,September,2023,0
Washington,Avista Utilities,99176,September,2023,0
Washington,Avista Utilities,99179,September,2023,1
Washington,Avista Utilities,99181,September,2023,3
Washington,Avista Utilities,99185,September,2023,2
Washington,Avista Utilities,99201,September,2023,47
Washington,Avista Utilities,99202,September,2023,41
Washington,Avista Utilities,99203,September,2023,21
Washington,Avista Utilities,99204,September,2023,10
Washington,Avista Utilities,99205,September,2023,72
Washington,Avista Utilities,99206,September,2023,23
Washington,Avista Utilities,99207,September,2023,90
Washington,Avista Utilities,99208,September,2023,113
Washington,Avista Utilities,99212,September,2023,27
Washington,Avista Utilities,99216,September,2023,38
Washington,Avista Utilities,99217,September,2023,51
Washington,Avista Utilities,99218,September,2023,14
Washington,Avista Utilities,99219,September,2023,0
Washington,Avista Utilities,99220,September,2023,0
Washington,Avista Utilities,99223,September,2023,48
Washington,Avista Utilities,99224,September,2023,23
Washington,Avista Utilities,99228,September,2023,0
Washington,Avista Utilities,99260,September,2023,0
Washington,PacifiCorp,99301,September,2023,1
Washington,Cascade Natural Gas,99301,September,2023,17
Washington,PacifiCorp,99323,September,2023,2
Washington,PacifiCorp,99324,September,2023,3
Washington,Cascade Natural Gas,99324,September,2023,4
Washington,Avista Utilities,99326,September,2023,0
Washington,PacifiCorp,99328,September,2023,2
Washington,PacifiCorp,99329,September,2023,0
Washington,Avista Utilities,99335,September,2023,0
Washington,Cascade Natural Gas,99336,September,2023,5
Washington,Cascade Natural Gas,99337,September,2023,4
Washington,Cascade Natural Gas,99338,September,2023,2
Washington,Avista Utilities,99341,September,2023,1
Washington,Avista Utilities,99344,September,2023,28
Washington,Cascade Natural Gas,99344,September,2023,7
Washington,PacifiCorp,99347,September,2023,0
Washington,PacifiCorp,99348,September,2023,0
Washington,Cascade Natural Gas,99350,September,2023,0
Washington,Cascade Natural Gas,99352,September,2023,4
Washington,Cascade Natural Gas,99353,September,2023,0
Washington,Cascade Natural Gas,99354,September,2023,7
Washington,PacifiCorp,99360,September,2023,1
Washington,PacifiCorp,99361,September,2023,2
Washington,PacifiCorp,99362,September,2023,34
Washington,Cascade Natural Gas,99362,September,2023,8
Washington,PacifiCorp,99363,September,2023,1
Washington,Avista Utilities,99371,September,2023,0
Washington,Avista Utilities,99402,September,2023,5
Washington,Avista Utilities,99403,September,2023,47
Washington,Puget Sound Energy Inc,98001,February,2024,9
Washington,Puget Sound Energy Inc,98002,February,2024,21
Washington,Puget Sound Energy Inc,98003,February,2024,30
Washington,Puget Sound Energy Inc,98004,February,2024,3
Washington,Puget Sound Energy Inc,98005,February,2024,1
Washington,Puget Sound Energy Inc,98006,February,2024,3
Washington,Puget Sound Energy Inc,98007,February,2024,2
Washington,Puget Sound Energy Inc,98008,February,2024,0
Washington,Puget Sound Energy Inc,98010,February,2024,1
Washington,Puget Sound Energy Inc,98011,February,2024,1
Washington,Puget Sound Energy Inc,98014,February,2024,1
Washington,Puget Sound Energy Inc,98019,February,2024,1
Washington,Puget Sound Energy Inc,98022,February,2024,3
Washington,Puget Sound Energy Inc,98023,February,2024,26
Washington,Puget Sound Energy Inc,98024,February,2024,0
Washington,Puget Sound Energy Inc,98027,February,2024,2
Washington,Puget Sound Energy Inc,98028,February,2024,4
Washington,Puget Sound Energy Inc,98029,February,2024,3
Washington,Puget Sound Energy Inc,98030,February,2024,22
Washington,Puget Sound Energy Inc,98031,February,2024,12
Washington,Puget Sound Energy Inc,98032,February,2024,10
Washington,Puget Sound Energy Inc,98033,February,2024,4
Washington,Puget Sound Energy Inc,98034,February,2024,15
Washington,Puget Sound Energy Inc,98038,February,2024,8
Washington,Puget Sound Energy Inc,98039,February,2024,2
Washington,Puget Sound Energy Inc,98040,February,2024,0
Washington,Puget Sound Energy Inc,98042,February,2024,7
Washington,Puget Sound Energy Inc,98045,February,2024,3
Washington,Puget Sound Energy Inc,98047,February,2024,5
Washington,Puget Sound Energy Inc,98051,February,2024,0
Washington,Puget Sound Energy Inc,98052,February,2024,2
Washington,Puget Sound Energy Inc,98053,February,2024,0
Washington,Puget Sound Energy Inc,98055,February,2024,12
Washington,Puget Sound Energy Inc,98056,February,2024,17
Washington,Puget Sound Energy Inc,98057,February,2024,10
Washington,Puget Sound Energy Inc,98058,February,2024,11
Washington,Puget Sound Energy Inc,98059,February,2024,8
Washington,Puget Sound Energy Inc,98065,February,2024,3
Washington,Puget Sound Energy Inc,98068,February,2024,0
Washington,Puget Sound Energy Inc,98070,February,2024,0
Washington,Puget Sound Energy Inc,98072,February,2024,5
Washington,Puget Sound Energy Inc,98074,February,2024,2
Washington,Puget Sound Energy Inc,98075,February,2024,1
Washington,Puget Sound Energy Inc,98077,February,2024,4
Washington,Puget Sound Energy Inc,98087,February,2024,0
Washington,Puget Sound Energy Inc,98092,February,2024,19
Washington,Puget Sound Energy Inc,98109,February,2024,0
