state,utility_name,year,month,county,zip_code,number_of_disonnections
Maryland,Choptank Electric Cooperative,2024,June,Caroline,21629,13
Maryland,Choptank Electric Cooperative,2024,June,Caroline,21632,5
Maryland,Choptank Electric Cooperative,2024,June,Caroline,21636,3
Maryland,Choptank Electric Cooperative,2024,June,Caroline,21639,1
Maryland,Choptank Electric Cooperative,2024,June,Caroline,21640,4
Maryland,Choptank Electric Cooperative,2024,June,Caroline,21649,2
Maryland,Choptank Electric Cooperative,2024,June,Caroline,21655,9
Maryland,Choptank Electric Cooperative,2024,June,Caroline,21660,6
Maryland,Choptank Electric Cooperative,2024,June,Cecil,21912,4
Maryland,Choptank Electric Cooperative,2024,June,Cecil,21919,7
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21613,3
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21622,2
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21626,1
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21631,2
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21632,5
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21634,4
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21643,7
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21659,4
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21669,1
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21672,2
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21675,1
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21835,2
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21869,4
Maryland,Choptank Electric Cooperative,2024,June,Kent,21620,1
Maryland,Choptank Electric Cooperative,2024,June,Kent,21635,2
Maryland,Choptank Electric Cooperative,2024,June,Kent,21651,1
Maryland,Choptank Electric Cooperative,2024,June,Kent,21678,2
Maryland,Choptank Electric Cooperative,2024,June,Queen Anne's,21617,2
Maryland,Choptank Electric Cooperative,2024,June,Queen Anne's,21620,13
Maryland,Choptank Electric Cooperative,2024,June,Queen Anne's,21651,4
Maryland,Choptank Electric Cooperative,2024,June,Queen Anne's,21657,1
Maryland,Choptank Electric Cooperative,2024,June,Queen Anne's,21668,4
Maryland,Choptank Electric Cooperative,2024,June,Somerset,21817,2
Maryland,Choptank Electric Cooperative,2024,June,Somerset,21822,8
Maryland,Choptank Electric Cooperative,2024,June,Somerset,21838,1
Maryland,Choptank Electric Cooperative,2024,June,Somerset,21851,1
Maryland,Choptank Electric Cooperative,2024,June,Somerset,21853,24
Maryland,Choptank Electric Cooperative,2024,June,Somerset,21871,2
Maryland,Choptank Electric Cooperative,2024,June,Talbot,21601,2
Maryland,Choptank Electric Cooperative,2024,June,Talbot,21663,11
Maryland,Choptank Electric Cooperative,2024,June,Talbot,21673,2
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21801,22
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21804,7
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21822,9
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21830,8
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21837,14
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21849,7
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21850,1
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21856,3
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21861,1
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21874,3
Maryland,Choptank Electric Cooperative,2024,June,Wicomico,21875,9
Maryland,Choptank Electric Cooperative,2024,June,Worcester,21804,1
Maryland,Choptank Electric Cooperative,2024,June,Worcester,21811,51
Maryland,Choptank Electric Cooperative,2024,June,Worcester,21851,7
Maryland,Choptank Electric Cooperative,2024,June,Worcester,21863,5
Maryland,Choptank Electric Cooperative,2024,July,Caroline,21629,5
Maryland,Choptank Electric Cooperative,2024,July,Caroline,21632,5
Maryland,Choptank Electric Cooperative,2024,July,Caroline,21636,3
Maryland,Choptank Electric Cooperative,2024,July,Caroline,21639,1
Maryland,Choptank Electric Cooperative,2024,July,Caroline,21640,3
Maryland,Choptank Electric Cooperative,2024,July,Caroline,21649,1
Maryland,Choptank Electric Cooperative,2024,July,Caroline,21655,7
Maryland,Choptank Electric Cooperative,2024,July,Caroline,21660,2
Maryland,Choptank Electric Cooperative,2024,July,Cecil,21912,4
Maryland,Choptank Electric Cooperative,2024,July,Cecil,21919,11
Maryland,Choptank Electric Cooperative,2024,June,Dorchester,21613,4
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21626,1
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21631,2
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21632,1
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21634,1
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21643,8
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21648,1
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21672,1
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21675,1
Maryland,Choptank Electric Cooperative,2024,July,Dorchester,21835,5
Maryland,Choptank Electric Cooperative,2024,July,Kent,21620,1
Maryland,Choptank Electric Cooperative,2024,July,Kent,21635,1
Maryland,Choptank Electric Cooperative,2024,July,Queen Anne's,21607,1
Maryland,Choptank Electric Cooperative,2024,July,Queen Anne's,21617,5
Maryland,Choptank Electric Cooperative,2024,July,Queen Anne's,21649,3
Maryland,Choptank Electric Cooperative,2024,July,Somerset,21817,1
Maryland,Choptank Electric Cooperative,2024,July,Somerset,21822,5
Maryland,Choptank Electric Cooperative,2024,July,Somerset,21851,1
Maryland,Choptank Electric Cooperative,2024,July,Somerset,21853,5
Maryland,Choptank Electric Cooperative,2024,July,Talbot,21601,4
Maryland,Choptank Electric Cooperative,2024,July,Talbot,21625,4
Maryland,Choptank Electric Cooperative,2024,July,Talbot,21657,1
Maryland,Choptank Electric Cooperative,2024,July,Talbot,21662,1
Maryland,Choptank Electric Cooperative,2024,July,Talbot,21663,5
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21801,15
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21804,10
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21822,4
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21830,3
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21837,6
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21849,7
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21850,2
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21856,1
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21874,2
Maryland,Choptank Electric Cooperative,2024,July,Wicomico,21875,6
Maryland,Choptank Electric Cooperative,2024,July,Worcester,21811,31
Maryland,Choptank Electric Cooperative,2024,July,Worcester,21851,4
Maryland,Choptank Electric Cooperative,2024,July,Worcester,21863,3
Maryland,Choptank Electric Cooperative,2024,July,Worcester,21872,1
Maryland,Choptank Electric Cooperative,2024,August,Caroline,21629,8
Maryland,Choptank Electric Cooperative,2024,August,Caroline,21632,6
Maryland,Choptank Electric Cooperative,2024,August,Caroline,21636,2
Maryland,Choptank Electric Cooperative,2024,August,Caroline,21639,1
Maryland,Choptank Electric Cooperative,2024,August,Caroline,21640,7
Maryland,Choptank Electric Cooperative,2024,August,Caroline,21649,1
Maryland,Choptank Electric Cooperative,2024,August,Caroline,21655,8
Maryland,Choptank Electric Cooperative,2024,August,Caroline,21660,2
Maryland,Choptank Electric Cooperative,2024,August,Cecil,21912,5
Maryland,Choptank Electric Cooperative,2024,August,Cecil,21919,12
Maryland,Choptank Electric Cooperative,2024,August,Dorchester,21613,2
Maryland,Choptank Electric Cooperative,2024,August,Dorchester,21627,1
Maryland,Choptank Electric Cooperative,2024,August,Dorchester,21631,1
Maryland,Choptank Electric Cooperative,2024,August,Dorchester,21632,5
Maryland,Choptank Electric Cooperative,2024,August,Dorchester,21634,1
Maryland,Choptank Electric Cooperative,2024,August,Dorchester,21643,9
Maryland,Choptank Electric Cooperative,2024,August,Dorchester,21835,3
Maryland,Choptank Electric Cooperative,2024,August,Kent,21620,1
Maryland,Choptank Electric Cooperative,2024,August,Kent,21635,2
Maryland,Choptank Electric Cooperative,2024,August,Kent,21678,2
Maryland,Choptank Electric Cooperative,2024,August,Queen Anne's,21620,8
Maryland,Choptank Electric Cooperative,2024,August,Queen Anne's,21649,1
Maryland,Choptank Electric Cooperative,2024,August,Queen Anne's,21655,1
Maryland,Choptank Electric Cooperative,2024,August,Queen Anne's,21668,2
Maryland,Choptank Electric Cooperative,2024,August,Somerset,21817,1
Maryland,Choptank Electric Cooperative,2024,August,Somerset,21822,7
Maryland,Choptank Electric Cooperative,2024,August,Somerset,21836,1
Maryland,Choptank Electric Cooperative,2024,August,Somerset,21838,2
Maryland,Choptank Electric Cooperative,2024,August,Somerset,21851,1
Maryland,Choptank Electric Cooperative,2024,August,Somerset,21853,16
Maryland,Choptank Electric Cooperative,2024,August,Somerset,21871,1
Maryland,Choptank Electric Cooperative,2024,August,Talbot,21601,6
Maryland,Choptank Electric Cooperative,2024,August,Talbot,21625,8
Maryland,Choptank Electric Cooperative,2024,August,Talbot,21662,1
Maryland,Choptank Electric Cooperative,2024,August,Talbot,21663,12
Maryland,Choptank Electric Cooperative,2024,August,Talbot,21673,2
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21801,16
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21804,4
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21822,6
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21830,5
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21837,9
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21849,5
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21850,2
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21856,1
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21874,2
Maryland,Choptank Electric Cooperative,2024,August,Wicomico,21875,9
Maryland,Choptank Electric Cooperative,2024,August,Worcester,21811,57
Maryland,Choptank Electric Cooperative,2024,August,Worcester,21841,1
Maryland,Choptank Electric Cooperative,2024,August,Worcester,21851,5
Maryland,Choptank Electric Cooperative,2024,August,Worcester,21863,4
Maryland,Choptank Electric Cooperative,2024,August,Worcester,21872,1
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21629,22
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21632,26
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21636,2
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21639,15
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21640,1
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21641,1
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21649,5
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21655,3
Maryland,Delmarva Power & Light Company,2024,May,Caroline,21660,10
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21901,67
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21903,14
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21904,12
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21911,19
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21912,2
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21913,5
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21914,4
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21915,8
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21917,5
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21918,8
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21919,3
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21920,2
Maryland,Delmarva Power & Light Company,2024,May,Cecil,21921,260
Maryland,Delmarva Power & Light Company,2024,May,Dorchester,21613,75
Maryland,Delmarva Power & Light Company,2024,May,Dorchester,21631,3
Maryland,Delmarva Power & Light Company,2024,May,Dorchester,21643,16
Maryland,Delmarva Power & Light Company,2024,May,Dorchester,21648,1
Maryland,Delmarva Power & Light Company,2024,May,Dorchester,21664,3
Maryland,Delmarva Power & Light Company,2024,May,Dorchester,21869,1
Maryland,Delmarva Power & Light Company,2024,May,Harford,21034,4
Maryland,Delmarva Power & Light Company,2024,May,Harford,21132,3
Maryland,Delmarva Power & Light Company,2024,May,Harford,21154,5
Maryland,Delmarva Power & Light Company,2024,May,Harford,21160,6
Maryland,Delmarva Power & Light Company,2024,May,Kent,21620,15
Maryland,Delmarva Power & Light Company,2024,May,Kent,21635,3
Maryland,Delmarva Power & Light Company,2024,May,Kent,21645,1
Maryland,Delmarva Power & Light Company,2024,May,Kent,21651,4
Maryland,Delmarva Power & Light Company,2024,May,Kent,21661,6
Maryland,Delmarva Power & Light Company,2024,May,Kent,21667,1
Maryland,Delmarva Power & Light Company,2024,May,Kent,21678,5
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21607,1
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21617,13
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21619,10
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21623,6
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21628,2
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21638,11
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21658,3
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21666,19
Maryland,Delmarva Power & Light Company,2024,May,Queen Anne's,21668,1
Maryland,Delmarva Power & Light Company,2024,May,Somerset,21817,20
Maryland,Delmarva Power & Light Company,2024,May,Somerset,21838,5
Maryland,Delmarva Power & Light Company,2024,May,Somerset,21853,26
Maryland,Delmarva Power & Light Company,2024,May,Talbot,21612,1
Maryland,Delmarva Power & Light Company,2024,May,Talbot,21625,1
Maryland,Delmarva Power & Light Company,2024,May,Talbot,21654,1
Maryland,Delmarva Power & Light Company,2024,May,Talbot,21665,2
Maryland,Delmarva Power & Light Company,2024,May,Talbot,21671,3
Maryland,Delmarva Power & Light Company,2024,May,Talbot,21673,2
Maryland,Delmarva Power & Light Company,2024,May,Talbot,21679,2
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21801,98
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21804,164
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21810,1
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21826,22
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21830,1
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21837,4
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21840,1
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21849,2
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21850,6
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21856,4
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21861,3
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21865,1
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21874,1
Maryland,Delmarva Power & Light Company,2024,May,Wicomico,21875,22
Maryland,Delmarva Power & Light Company,2024,May,Worcester,21811,7
Maryland,Delmarva Power & Light Company,2024,May,Worcester,21813,7
Maryland,Delmarva Power & Light Company,2024,May,Worcester,21841,3
Maryland,Delmarva Power & Light Company,2024,May,Worcester,21842,38
Maryland,Delmarva Power & Light Company,2024,May,Worcester,21851,19
Maryland,Delmarva Power & Light Company,2024,May,Worcester,21863,11
Maryland,Delmarva Power & Light Company,2024,May,Worcester,21864,2
Maryland,Delmarva Power & Light Company,2024,May,Worcester,21872,1
Maryland,Delmarva Power & Light Company,2024,June,Caroline,21629,12
Maryland,Delmarva Power & Light Company,2024,June,Caroline,21632,21
Maryland,Delmarva Power & Light Company,2024,June,Caroline,21639,14
Maryland,Delmarva Power & Light Company,2024,June,Caroline,21640,1
Maryland,Delmarva Power & Light Company,2024,June,Caroline,21641,2
Maryland,Delmarva Power & Light Company,2024,June,Caroline,21649,1
Maryland,Delmarva Power & Light Company,2024,June,Caroline,21655,2
Maryland,Delmarva Power & Light Company,2024,June,Caroline,21660,4
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21901,20
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21903,14
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21904,6
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21911,10
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21913,1
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21914,2
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21915,4
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21918,2
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21920,5
Maryland,Delmarva Power & Light Company,2024,June,Cecil,21921,139
Maryland,Delmarva Power & Light Company,2024,June,Dorchester,21613,107
Maryland,Delmarva Power & Light Company,2024,June,Dorchester,21631,5
Maryland,Delmarva Power & Light Company,2024,June,Dorchester,21643,14
Maryland,Delmarva Power & Light Company,2024,June,Dorchester,21659,1
Maryland,Delmarva Power & Light Company,2024,June,Dorchester,21664,3
Maryland,Delmarva Power & Light Company,2024,June,Dorchester,21677,2
Maryland,Delmarva Power & Light Company,2024,June,Dorchester,21869,4
Maryland,Delmarva Power & Light Company,2024,June,Harford,21034,3
Maryland,Delmarva Power & Light Company,2024,June,Harford,21154,3
Maryland,Delmarva Power & Light Company,2024,June,Harford,21160,2
Maryland,Delmarva Power & Light Company,2024,June,Kent,21610,2
Maryland,Delmarva Power & Light Company,2024,June,Kent,21620,16
Maryland,Delmarva Power & Light Company,2024,June,Kent,21645,1
Maryland,Delmarva Power & Light Company,2024,June,Kent,21651,1
Maryland,Delmarva Power & Light Company,2024,June,Kent,21661,2
Maryland,Delmarva Power & Light Company,2024,June,Kent,21678,3
Maryland,Delmarva Power & Light Company,2024,June,Queen Anne's,21607,1
Maryland,Delmarva Power & Light Company,2024,June,Queen Anne's,21617,10
Maryland,Delmarva Power & Light Company,2024,June,Queen Anne's,21619,17
Maryland,Delmarva Power & Light Company,2024,June,Queen Anne's,21623,4
Maryland,Delmarva Power & Light Company,2024,June,Queen Anne's,21638,11
Maryland,Delmarva Power & Light Company,2024,June,Queen Anne's,21658,2
Maryland,Delmarva Power & Light Company,2024,June,Queen Anne's,21666,11
Maryland,Delmarva Power & Light Company,2024,June,Queen Anne's,21668,2
Maryland,Delmarva Power & Light Company,2024,June,Somerset,21817,24
Maryland,Delmarva Power & Light Company,2024,June,Somerset,21821,3
Maryland,Delmarva Power & Light Company,2024,June,Somerset,21838,1
Maryland,Delmarva Power & Light Company,2024,June,Somerset,21853,39
Maryland,Delmarva Power & Light Company,2024,June,Somerset,21871,1
Maryland,Delmarva Power & Light Company,2024,June,Talbot,21625,1
Maryland,Delmarva Power & Light Company,2024,June,Talbot,21647,1
Maryland,Delmarva Power & Light Company,2024,June,Talbot,21652,1
Maryland,Delmarva Power & Light Company,2024,June,Talbot,21665,1
Maryland,Delmarva Power & Light Company,2024,June,Talbot,21671,2
Maryland,Delmarva Power & Light Company,2024,June,Talbot,21673,7
Maryland,Delmarva Power & Light Company,2024,June,Talbot,21676,1
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21801,43
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21804,126
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21826,16
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21849,3
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21850,3
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21856,1
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21861,2
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21874,3
Maryland,Delmarva Power & Light Company,2024,June,Wicomico,21875,9
Maryland,Delmarva Power & Light Company,2024,June,Worcester,21811,1
Maryland,Delmarva Power & Light Company,2024,June,Worcester,21813,1
Maryland,Delmarva Power & Light Company,2024,June,Worcester,21829,1
Maryland,Delmarva Power & Light Company,2024,June,Worcester,21841,1
Maryland,Delmarva Power & Light Company,2024,June,Worcester,21842,35
Maryland,Delmarva Power & Light Company,2024,June,Worcester,21851,14
Maryland,Delmarva Power & Light Company,2024,June,Worcester,21863,5
Maryland,Delmarva Power & Light Company,2024,July,Caroline,21629,11
Maryland,Delmarva Power & Light Company,2024,July,Caroline,21632,19
Maryland,Delmarva Power & Light Company,2024,July,Caroline,21636,1
Maryland,Delmarva Power & Light Company,2024,July,Caroline,21639,6
Maryland,Delmarva Power & Light Company,2024,July,Caroline,21641,1
Maryland,Delmarva Power & Light Company,2024,July,Caroline,21655,4
Maryland,Delmarva Power & Light Company,2024,July,Caroline,21660,8
Maryland,Delmarva Power & Light Company,2024,July,Caroline,21670,1
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21901,8
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21903,4
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21904,5
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21911,7
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21913,4
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21915,5
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21917,2
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21918,3
Maryland,Delmarva Power & Light Company,2024,July,Cecil,21921,31
Maryland,Delmarva Power & Light Company,2024,July,Dorchester,21613,32
Maryland,Delmarva Power & Light Company,2024,July,Dorchester,21631,5
Maryland,Delmarva Power & Light Company,2024,July,Dorchester,21643,11
Maryland,Delmarva Power & Light Company,2024,July,Dorchester,21659,2
Maryland,Delmarva Power & Light Company,2024,July,Dorchester,21869,1
Maryland,Delmarva Power & Light Company,2024,July,Harford,21034,3
Maryland,Delmarva Power & Light Company,2024,July,Harford,21154,2
Maryland,Delmarva Power & Light Company,2024,July,Kent,21620,5
Maryland,Delmarva Power & Light Company,2024,July,Kent,21635,1
Maryland,Delmarva Power & Light Company,2024,July,Kent,21661,2
Maryland,Delmarva Power & Light Company,2024,July,Queen Anne's,21607,1
Maryland,Delmarva Power & Light Company,2024,July,Queen Anne's,21617,15
Maryland,Delmarva Power & Light Company,2024,July,Queen Anne's,21619,5
Maryland,Delmarva Power & Light Company,2024,July,Queen Anne's,21638,7
Maryland,Delmarva Power & Light Company,2024,July,Queen Anne's,21658,2
Maryland,Delmarva Power & Light Company,2024,July,Queen Anne's,21666,11
Maryland,Delmarva Power & Light Company,2024,July,Somerset,21817,2
Maryland,Delmarva Power & Light Company,2024,July,Somerset,21821,2
Maryland,Delmarva Power & Light Company,2024,July,Somerset,21838,1
Maryland,Delmarva Power & Light Company,2024,July,Somerset,21853,20
Maryland,Delmarva Power & Light Company,2024,July,Somerset,21867,1
Maryland,Delmarva Power & Light Company,2024,July,Talbot,21625,1
Maryland,Delmarva Power & Light Company,2024,July,Talbot,21647,2
Maryland,Delmarva Power & Light Company,2024,July,Talbot,21652,1
Maryland,Delmarva Power & Light Company,2024,July,Talbot,21665,1
Maryland,Delmarva Power & Light Company,2024,July,Talbot,21673,9
Maryland,Delmarva Power & Light Company,2024,July,Wicomico,21801,19
Maryland,Delmarva Power & Light Company,2024,July,Wicomico,21804,39
Maryland,Delmarva Power & Light Company,2024,July,Wicomico,21826,20
Maryland,Delmarva Power & Light Company,2024,July,Wicomico,21830,1
Maryland,Delmarva Power & Light Company,2024,July,Wicomico,21837,1
Maryland,Delmarva Power & Light Company,2024,July,Wicomico,21849,3
Maryland,Delmarva Power & Light Company,2024,July,Wicomico,21850,2
Maryland,Delmarva Power & Light Company,2024,July,Worcester,21811,5
Maryland,Delmarva Power & Light Company,2024,July,Worcester,21813,1
Maryland,Delmarva Power & Light Company,2024,July,Worcester,21842,15
Maryland,Delmarva Power & Light Company,2024,July,Worcester,21851,3
Maryland,Delmarva Power & Light Company,2024,July,Worcester,21863,3
Maryland,Delmarva Power & Light Company,2024,July,Worcester,21872,1
Maryland,Delmarva Power & Light Company,2024,August,Caroline,21629,11
Maryland,Delmarva Power & Light Company,2024,August,Caroline,21632,19
Maryland,Delmarva Power & Light Company,2024,August,Caroline,21636,1
Maryland,Delmarva Power & Light Company,2024,August,Caroline,21639,6
Maryland,Delmarva Power & Light Company,2024,August,Caroline,21641,1
Maryland,Delmarva Power & Light Company,2024,August,Caroline,21655,4
Maryland,Delmarva Power & Light Company,2024,August,Caroline,21660,8
Maryland,Delmarva Power & Light Company,2024,August,Caroline,21670,1
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21901,8
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21903,4
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21904,5
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21911,7
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21913,4
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21915,5
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21917,2
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21918,3
Maryland,Delmarva Power & Light Company,2024,August,Cecil,21921,31
Maryland,Delmarva Power & Light Company,2024,August,Dorchester,21613,32
Maryland,Delmarva Power & Light Company,2024,August,Dorchester,21631,5
Maryland,Delmarva Power & Light Company,2024,August,Dorchester,21643,11
Maryland,Delmarva Power & Light Company,2024,August,Dorchester,21659,2
Maryland,Delmarva Power & Light Company,2024,August,Harford,21034,4
Maryland,Delmarva Power & Light Company,2024,August,Harford,21154,2
Maryland,Delmarva Power & Light Company,2024,August,Kent,21620,5
Maryland,Delmarva Power & Light Company,2024,August,Kent,21635,1
Maryland,Delmarva Power & Light Company,2024,August,Kent,21661,2
Maryland,Delmarva Power & Light Company,2024,August,Queen Anne's,21607,1
Maryland,Delmarva Power & Light Company,2024,August,Queen Anne's,21617,15
Maryland,Delmarva Power & Light Company,2024,August,Queen Anne's,21619,5
Maryland,Delmarva Power & Light Company,2024,August,Queen Anne's,21638,7
Maryland,Delmarva Power & Light Company,2024,August,Queen Anne's,21658,2
Maryland,Delmarva Power & Light Company,2024,August,Queen Anne's,21666,11
Maryland,Delmarva Power & Light Company,2024,August,Somerset,21817,2
Maryland,Delmarva Power & Light Company,2024,August,Somerset,21821,2
Maryland,Delmarva Power & Light Company,2024,August,Somerset,21838,1
Maryland,Delmarva Power & Light Company,2024,August,Somerset,21853,20
Maryland,Delmarva Power & Light Company,2024,August,Somerset,21867,1
Maryland,Delmarva Power & Light Company,2024,August,Talbot,21625,1
Maryland,Delmarva Power & Light Company,2024,August,Talbot,21647,2
Maryland,Delmarva Power & Light Company,2024,August,Talbot,21652,1
Maryland,Delmarva Power & Light Company,2024,August,Talbot,21665,1
Maryland,Delmarva Power & Light Company,2024,August,Talbot,21673,9
Maryland,Delmarva Power & Light Company,2024,August,Wicomico,21801,16
Maryland,Delmarva Power & Light Company,2024,August,Wicomico,21804,10
Maryland,Delmarva Power & Light Company,2024,August,Wicomico,21826,10
Maryland,Delmarva Power & Light Company,2024,August,Wicomico,21849,2
Maryland,Delmarva Power & Light Company,2024,August,Worcester,21813,2
Maryland,Delmarva Power & Light Company,2024,August,Worcester,21842,15
Maryland,Delmarva Power & Light Company,2024,August,Worcester,21851,3
Maryland,Delmarva Power & Light Company,2024,August,Worcester,21863,3
Maryland,Delmarva Power & Light Company,2024,August,Worcester,21872,1
Maryland,"UGI Central Penn Gas, Inc.",2024,May,Frederick,21727,1
Maryland,"UGI Central Penn Gas, Inc.",2024,May,Frederick,21778,0
Maryland,"UGI Central Penn Gas, Inc.",2024,June,Frederick,21727,1
Maryland,"UGI Central Penn Gas, Inc.",2024,June,Frederick,21778,0
