state,utility_name,year,month,zip_code,number_of_customers,number_of_disconnections
Oregon,Idaho Power,2019,August,97920,34,0
Oregon,Portland General Electric,2019,Dec,97002,2225,4
Oregon,Portland General Electric,2019,Dec,97003,11025,26
Oregon,Portland General Electric,2019,Dec,97004,1747,0
Oregon,Portland General Electric,2019,Dec,97005,11652,35
Oregon,Portland General Electric,2019,Dec,97006,18435,41
Oregon,Portland General Electric,2019,Dec,97007,17880,25
Oregon,Portland General Electric,2019,Dec,97008,11941,27
Oregon,Portland General Electric,2019,Dec,97009,3379,11
Oregon,Portland General Electric,2019,Dec,97010,2,0
Oregon,Portland General Electric,2019,Dec,97011,501,1
Oregon,Portland General Electric,2019,Dec,97013,2356,4
Oregon,Portland General Electric,2019,Dec,97015,8683,29
Oregon,Portland General Electric,2019,Dec,97017,1107,3
Oregon,Portland General Electric,2019,Dec,97019,1211,6
Oregon,Portland General Electric,2019,Dec,97020,375,0
Oregon,Portland General Electric,2019,Dec,97022,1441,4
Oregon,Portland General Electric,2019,Dec,97023,4511,8
Oregon,Portland General Electric,2019,Dec,97024,4514,8
Oregon,Portland General Electric,2019,Dec,97026,1153,4
Oregon,Portland General Electric,2019,Dec,97027,4939,10
Oregon,Portland General Electric,2019,Dec,97028,714,0
Oregon,Portland General Electric,2019,Dec,97030,14924,62
Oregon,Portland General Electric,2019,Dec,97032,1731,3
Oregon,Portland General Electric,2019,Dec,97034,8433,4
Oregon,Portland General Electric,2019,Dec,97035,11147,8
Oregon,Portland General Electric,2019,Dec,97036,2,0
Oregon,Portland General Electric,2019,Dec,97038,6254,12
Oregon,Portland General Electric,2019,Dec,97042,1205,1
Oregon,Portland General Electric,2019,Dec,97045,21789,40
Oregon,Portland General Electric,2019,Dec,97049,1747,0
Oregon,Portland General Electric,2019,Dec,97055,7764,9
Oregon,Portland General Electric,2019,Dec,97056,29,0
Oregon,Portland General Electric,2019,Dec,97060,7579,20
Oregon,Portland General Electric,2019,Dec,97062,11329,34
Oregon,Portland General Electric,2019,Dec,97067,1240,3
Oregon,Portland General Electric,2019,Dec,97068,11593,2
Oregon,Portland General Electric,2019,Dec,97070,11201,16
Oregon,Portland General Electric,2019,Dec,97071,9487,11
Oregon,Portland General Electric,2019,Dec,97078,9169,29
Oregon,Portland General Electric,2019,Dec,97080,15978,37
Oregon,Portland General Electric,2019,Dec,97086,11866,26
Oregon,Portland General Electric,2019,Dec,97089,4764,5
Oregon,Portland General Electric,2019,Dec,97101,1518,2
Oregon,Portland General Electric,2019,Dec,97106,1530,0
Oregon,Portland General Electric,2019,Dec,97109,82,0
Oregon,Portland General Electric,2019,Dec,97111,1430,1
Oregon,Portland General Electric,2019,Dec,97113,4700,3
Oregon,Portland General Electric,2019,Dec,97114,1742,4
Oregon,Portland General Electric,2019,Dec,97115,1682,0
Oregon,Portland General Electric,2019,Dec,97116,832,0
Oregon,Portland General Electric,2019,Dec,97117,264,0
Oregon,Portland General Electric,2019,Dec,97119,1610,4
Oregon,Portland General Electric,2019,Dec,97123,16695,30
Oregon,Portland General Electric,2019,Dec,97124,21583,37
Oregon,Portland General Electric,2019,Dec,97125,18,0
Oregon,Portland General Electric,2019,Dec,97127,1429,1
Oregon,Portland General Electric,2019,Dec,97128,495,0
Oregon,Portland General Electric,2019,Dec,97132,11571,16
Oregon,Portland General Electric,2019,Dec,97133,2161,3
Oregon,Portland General Electric,2019,Dec,97137,483,0
Oregon,Portland General Electric,2019,Dec,97140,9448,12
Oregon,Portland General Electric,2019,Dec,97148,1272,0
Oregon,Portland General Electric,2019,Dec,97201,7257,3
Oregon,Portland General Electric,2019,Dec,97202,19367,39
Oregon,Portland General Electric,2019,Dec,97203,12654,21
Oregon,Portland General Electric,2019,Dec,97204,287,0
Oregon,Portland General Electric,2019,Dec,97205,2600,1
Oregon,Portland General Electric,2019,Dec,97206,21267,32
Oregon,Portland General Electric,2019,Dec,97209,14180,14
Oregon,Portland General Electric,2019,Dec,97210,7499,3
Oregon,Portland General Electric,2019,Dec,97211,1,0
Oregon,Portland General Electric,2019,Dec,97213,3013,3
Oregon,Portland General Electric,2019,Dec,97214,14687,14
Oregon,Portland General Electric,2019,Dec,97215,7575,7
Oregon,Portland General Electric,2019,Dec,97216,4190,6
Oregon,Portland General Electric,2019,Dec,97217,12117,14
Oregon,Portland General Electric,2019,Dec,97219,17384,34
Oregon,Portland General Electric,2019,Dec,97221,5262,4
Oregon,Portland General Electric,2019,Dec,97222,15426,54
Oregon,Portland General Electric,2019,Dec,97223,20321,54
Oregon,Portland General Electric,2019,Dec,97224,15609,25
Oregon,Portland General Electric,2019,Dec,97225,11544,17
Oregon,Portland General Electric,2019,Dec,97227,421,0
Oregon,Portland General Electric,2019,Dec,97229,27170,32
Oregon,Portland General Electric,2019,Dec,97230,15345,55
Oregon,Portland General Electric,2019,Dec,97231,2008,1
Oregon,Portland General Electric,2019,Dec,97232,4719,2
Oregon,Portland General Electric,2019,Dec,97233,14749,67
Oregon,Portland General Electric,2019,Dec,97236,13699,39
Oregon,Portland General Electric,2019,Dec,97239,9668,1
Oregon,Portland General Electric,2019,Dec,97266,13196,35
Oregon,Portland General Electric,2019,Dec,97267,12734,24
Oregon,Portland General Electric,2019,Dec,97301,18479,82
Oregon,Portland General Electric,2019,Dec,97302,16767,34
Oregon,Portland General Electric,2019,Dec,97303,10647,14
Oregon,Portland General Electric,2019,Dec,97304,1250,1
Oregon,Portland General Electric,2019,Dec,97305,14811,74
Oregon,Portland General Electric,2019,Dec,97306,13372,12
Oregon,Portland General Electric,2019,Dec,97317,8331,32
Oregon,Portland General Electric,2019,Dec,97325,154,0
Oregon,Portland General Electric,2019,Dec,97338,238,0
Oregon,Portland General Electric,2019,Dec,97347,783,3
Oregon,Portland General Electric,2019,Dec,97352,121,0
Oregon,Portland General Electric,2019,Dec,97362,1466,3
Oregon,Portland General Electric,2019,Dec,97371,101,0
Oregon,Portland General Electric,2019,Dec,97375,504,1
Oregon,Portland General Electric,2019,Dec,97378,2779,8
Oregon,Portland General Electric,2019,Dec,97381,6245,9
Oregon,Portland General Electric,2019,Dec,97385,137,1
Oregon,Portland General Electric,2019,Dec,97392,1695,2
Oregon,Portland General Electric,2019,Dec,97396,1337,4
Oregon,Northwest Natural Gas Company,2019,December,97002,765,0
Oregon,Northwest Natural Gas Company,2019,December,97003,6806,9
Oregon,Northwest Natural Gas Company,2019,December,97004,224,0
Oregon,Northwest Natural Gas Company,2019,December,97005,4302,3
Oregon,Northwest Natural Gas Company,2019,December,97006,9291,6
Oregon,Northwest Natural Gas Company,2019,December,97007,13452,8
Oregon,Northwest Natural Gas Company,2019,December,97008,6303,5
Oregon,Northwest Natural Gas Company,2019,December,97009,1031,0
Oregon,Northwest Natural Gas Company,2019,December,97013,3387,0
Oregon,Northwest Natural Gas Company,2019,December,97015,4566,7
Oregon,Northwest Natural Gas Company,2019,December,97016,110,1
Oregon,Northwest Natural Gas Company,2019,December,97018,651,1
Oregon,Northwest Natural Gas Company,2019,December,97020,158,0
Oregon,Northwest Natural Gas Company,2019,December,97024,2002,2
Oregon,Northwest Natural Gas Company,2019,December,97026,353,0
Oregon,Northwest Natural Gas Company,2019,December,97027,2933,8
Oregon,Northwest Natural Gas Company,2019,December,97030,6405,13
Oregon,Northwest Natural Gas Company,2019,December,97031,3556,1
Oregon,Northwest Natural Gas Company,2019,December,97032,869,0
Oregon,Northwest Natural Gas Company,2019,December,97034,6730,5
Oregon,Northwest Natural Gas Company,2019,December,97035,6981,9
Oregon,Northwest Natural Gas Company,2019,December,97036,1,0
Oregon,Northwest Natural Gas Company,2019,December,97038,2089,2
Oregon,Northwest Natural Gas Company,2019,December,97042,118,0
Oregon,Northwest Natural Gas Company,2019,December,97045,11198,20
Oregon,Northwest Natural Gas Company,2019,December,97048,387,0
Oregon,Northwest Natural Gas Company,2019,December,97051,3145,1
Oregon,Northwest Natural Gas Company,2019,December,97053,611,0
Oregon,Northwest Natural Gas Company,2019,December,97054,17,0
Oregon,Northwest Natural Gas Company,2019,December,97055,3310,4
Oregon,Northwest Natural Gas Company,2019,December,97056,2388,4
Oregon,Northwest Natural Gas Company,2019,December,97058,1585,0
Oregon,Northwest Natural Gas Company,2019,December,97060,4728,8
Oregon,Northwest Natural Gas Company,2019,December,97062,6087,4
Oregon,Northwest Natural Gas Company,2019,December,97064,684,0
Oregon,Northwest Natural Gas Company,2019,December,97068,9337,11
Oregon,Northwest Natural Gas Company,2019,December,97070,5988,6
Oregon,Northwest Natural Gas Company,2019,December,97071,5036,0
Oregon,Northwest Natural Gas Company,2019,December,97078,5766,13
Oregon,Northwest Natural Gas Company,2019,December,97080,10741,15
Oregon,Northwest Natural Gas Company,2019,December,97086,8352,11
Oregon,Northwest Natural Gas Company,2019,December,97089,3269,5
Oregon,Northwest Natural Gas Company,2019,December,97101,292,0
Oregon,Northwest Natural Gas Company,2019,December,97103,3992,5
Oregon,Northwest Natural Gas Company,2019,December,97106,431,0
Oregon,Northwest Natural Gas Company,2019,December,97110,1315,0
Oregon,Northwest Natural Gas Company,2019,December,97111,23,0
Oregon,Northwest Natural Gas Company,2019,December,97113,2139,1
Oregon,Northwest Natural Gas Company,2019,December,97114,17,0
Oregon,Northwest Natural Gas Company,2019,December,97115,940,2
Oregon,Northwest Natural Gas Company,2019,December,97116,3312,1
Oregon,Northwest Natural Gas Company,2019,December,97121,417,0
Oregon,Northwest Natural Gas Company,2019,December,97123,10581,13
Oregon,Northwest Natural Gas Company,2019,December,97124,10678,8
Oregon,Northwest Natural Gas Company,2019,December,97127,800,1
Oregon,Northwest Natural Gas Company,2019,December,97128,3013,3
Oregon,Northwest Natural Gas Company,2019,December,97132,5419,2
Oregon,Northwest Natural Gas Company,2019,December,97133,997,1
Oregon,Northwest Natural Gas Company,2019,December,97138,4192,3
Oregon,Northwest Natural Gas Company,2019,December,97140,6531,8
Oregon,Northwest Natural Gas Company,2019,December,97145,1,0
Oregon,Northwest Natural Gas Company,2019,December,97146,2062,1
Oregon,Northwest Natural Gas Company,2019,December,97201,2329,1
Oregon,Northwest Natural Gas Company,2019,December,97202,11352,14
Oregon,Northwest Natural Gas Company,2019,December,97203,7366,17
Oregon,Northwest Natural Gas Company,2019,December,97204,140,0
Oregon,Northwest Natural Gas Company,2019,December,97205,938,1
Oregon,Northwest Natural Gas Company,2019,December,97206,13579,12
Oregon,Northwest Natural Gas Company,2019,December,97209,1894,4
Oregon,Northwest Natural Gas Company,2019,December,97210,4066,8
Oregon,Northwest Natural Gas Company,2019,December,97211,10242,20
Oregon,Northwest Natural Gas Company,2019,December,97212,8470,6
Oregon,Northwest Natural Gas Company,2019,December,97213,9661,4
Oregon,Northwest Natural Gas Company,2019,December,97214,8105,15
Oregon,Northwest Natural Gas Company,2019,December,97215,5691,3
Oregon,Northwest Natural Gas Company,2019,December,97216,3400,7
Oregon,Northwest Natural Gas Company,2019,December,97217,10387,36
Oregon,Northwest Natural Gas Company,2019,December,97218,3580,7
Oregon,Northwest Natural Gas Company,2019,December,97219,12283,4
Oregon,Northwest Natural Gas Company,2019,December,97220,6581,20
Oregon,Northwest Natural Gas Company,2019,December,97221,3914,1
Oregon,Northwest Natural Gas Company,2019,December,97222,7922,14
Oregon,Northwest Natural Gas Company,2019,December,97223,12815,12
Oregon,Northwest Natural Gas Company,2019,December,97224,10359,6
Oregon,Northwest Natural Gas Company,2019,December,97225,7248,9
Oregon,Northwest Natural Gas Company,2019,December,97227,1376,3
Oregon,Northwest Natural Gas Company,2019,December,97229,20354,16
Oregon,Northwest Natural Gas Company,2019,December,97230,9320,12
Oregon,Northwest Natural Gas Company,2019,December,97231,775,1
Oregon,Northwest Natural Gas Company,2019,December,97232,2906,2
Oregon,Northwest Natural Gas Company,2019,December,97233,6171,11
Oregon,Northwest Natural Gas Company,2019,December,97236,7126,27
Oregon,Northwest Natural Gas Company,2019,December,97239,3964,1
Oregon,Northwest Natural Gas Company,2019,December,97266,7188,15
Oregon,Northwest Natural Gas Company,2019,December,97267,8604,13
Oregon,Northwest Natural Gas Company,2019,December,97301,8387,10
Oregon,Northwest Natural Gas Company,2019,December,97302,10085,13
Oregon,Northwest Natural Gas Company,2019,December,97303,8907,8
Oregon,Northwest Natural Gas Company,2019,December,97304,7091,1
Oregon,Northwest Natural Gas Company,2019,December,97305,6416,31
Oregon,Northwest Natural Gas Company,2019,December,97306,8309,12
Oregon,Northwest Natural Gas Company,2019,December,97310,9,0
Oregon,Northwest Natural Gas Company,2019,December,97317,3801,3
Oregon,Northwest Natural Gas Company,2019,December,97321,8360,9
Oregon,Northwest Natural Gas Company,2019,December,97322,7179,13
Oregon,Northwest Natural Gas Company,2019,December,97325,768,0
Oregon,Northwest Natural Gas Company,2019,December,97327,470,1
Oregon,Northwest Natural Gas Company,2019,December,97330,9124,5
Oregon,Northwest Natural Gas Company,2019,December,97333,4361,2
Oregon,Northwest Natural Gas Company,2019,December,97338,4196,7
Oregon,Northwest Natural Gas Company,2019,December,97341,1306,1
Oregon,Northwest Natural Gas Company,2019,December,97345,10,0
Oregon,Northwest Natural Gas Company,2019,December,97347,220,0
Oregon,Northwest Natural Gas Company,2019,December,97348,219,0
Oregon,Northwest Natural Gas Company,2019,December,97351,1651,1
Oregon,Northwest Natural Gas Company,2019,December,97352,759,0
Oregon,Northwest Natural Gas Company,2019,December,97355,5039,5
Oregon,Northwest Natural Gas Company,2019,December,97358,409,0
Oregon,Northwest Natural Gas Company,2019,December,97360,490,1
Oregon,Northwest Natural Gas Company,2019,December,97361,1263,1
Oregon,Northwest Natural Gas Company,2019,December,97362,701,1
Oregon,Northwest Natural Gas Company,2019,December,97364,216,0
Oregon,Northwest Natural Gas Company,2019,December,97365,1600,1
Oregon,Northwest Natural Gas Company,2019,December,97366,169,0
Oregon,Northwest Natural Gas Company,2019,December,97367,4008,3
Oregon,Northwest Natural Gas Company,2019,December,97368,937,1
Oregon,Northwest Natural Gas Company,2019,December,97370,1197,1
Oregon,Northwest Natural Gas Company,2019,December,97371,42,0
Oregon,Northwest Natural Gas Company,2019,December,97372,11,0
Oregon,Northwest Natural Gas Company,2019,December,97374,299,0
Oregon,Northwest Natural Gas Company,2019,December,97377,55,0
Oregon,Northwest Natural Gas Company,2019,December,97378,805,1
Oregon,Northwest Natural Gas Company,2019,December,97380,154,0
Oregon,Northwest Natural Gas Company,2019,December,97381,2814,6
Oregon,Northwest Natural Gas Company,2019,December,97383,1707,0
Oregon,Northwest Natural Gas Company,2019,December,97384,34,0
Oregon,Northwest Natural Gas Company,2019,December,97385,754,0
Oregon,Northwest Natural Gas Company,2019,December,97386,2138,7
Oregon,Northwest Natural Gas Company,2019,December,97388,1046,0
Oregon,Northwest Natural Gas Company,2019,December,97389,311,0
Oregon,Northwest Natural Gas Company,2019,December,97391,291,0
Oregon,Northwest Natural Gas Company,2019,December,97392,848,1
Oregon,Northwest Natural Gas Company,2019,December,97396,399,0
Oregon,Northwest Natural Gas Company,2019,December,97401,5454,8
Oregon,Northwest Natural Gas Company,2019,December,97402,4574,10
Oregon,Northwest Natural Gas Company,2019,December,97403,1463,1
Oregon,Northwest Natural Gas Company,2019,December,97404,6185,6
Oregon,Northwest Natural Gas Company,2019,December,97405,6856,2
Oregon,Northwest Natural Gas Company,2019,December,97408,2688,0
Oregon,Avista Utilities,2019,December,97417,310,4
Oregon,Northwest Natural Gas Company,2019,December,97420,750,0
Oregon,Northwest Natural Gas Company,2019,December,97423,195,0
Oregon,Northwest Natural Gas Company,2019,December,97424,2295,7
Oregon,Northwest Natural Gas Company,2019,December,97426,1251,1
Oregon,Avista Utilities,2019,December,97432,54,0
Oregon,Northwest Natural Gas Company,2019,December,97438,10,0
Oregon,Avista Utilities,2019,December,97442,151,0
Oregon,Northwest Natural Gas Company,2019,December,97446,579,1
Oregon,Northwest Natural Gas Company,2019,December,97448,1394,1
Oregon,Northwest Natural Gas Company,2019,December,97455,134,0
Oregon,Avista Utilities,2019,December,97457,1446,4
Oregon,Northwest Natural Gas Company,2019,December,97458,120,0
Oregon,Northwest Natural Gas Company,2019,December,97459,520,1
Oregon,Avista Utilities,2019,December,97462,269,1
Oregon,Avista Utilities,2019,December,97469,272,0
Oregon,Avista Utilities,2019,December,97470,3506,10
Oregon,Avista Utilities,2019,December,97471,4930,3
Oregon,Northwest Natural Gas Company,2019,December,97477,2856,4
Oregon,Northwest Natural Gas Company,2019,December,97478,2245,1
Oregon,Avista Utilities,2019,December,97479,1610,3
Oregon,Avista Utilities,2019,December,97495,498,1
Oregon,Avista Utilities,2019,December,97496,1104,2
Oregon,Avista Utilities,2019,December,97497,2,0
Oregon,Avista Utilities,2019,December,97501,9361,4
Oregon,Avista Utilities,2019,December,97502,6281,2
Oregon,Avista Utilities,2019,December,97503,1631,3
Oregon,Avista Utilities,2019,December,97504,12663,11
Oregon,Avista Utilities,2019,December,97520,7266,5
Oregon,Avista Utilities,2019,December,97524,2641,7
Oregon,Avista Utilities,2019,December,97525,581,2
Oregon,Avista Utilities,2019,December,97526,6282,17
